Front,Back,Left,Right,Command
156.32,65.11,73.08,43.69,front
110.42,65.79,72.57,42.81,front
165.61,48.38,71.21,41.97,front
153.19,67.86,70.53,40.17,front
153.2,67.8,70.11,40,front
163.61,69.46,69.09,39.75,front
118.71,69.36,69.8,38.44,front
152.42,70.21,69.58,60.47,front
150.77,70.6,69.07,55.47,front
148.29,72.66,67.71,65.01,front
146.57,73.97,67.23,64.24,front
143.63,74.73,66.3,64.58,front
147.61,74.43,66.54,63.95,front
158.81,75.29,65.25,65.14,front
143.58,76.16,65.16,70.87,front
158.39,78.01,65.04,66.88,front
143.92,78.44,64.94,58.23,front
142.41,78.06,64.14,73.87,front
152.35,79.68,62.88,75.99,front
152.76,80.51,63.1,92.89,front
150.72,74.46,61.81,62.49,front
149.41,83.35,62.14,99.55,front
157.28,84.29,62.46,116.93,front
145.5,74.15,61.74,104.28,front
153.07,84.52,59.67,51.71,front
153.56,87.99,60.74,66.15,front
151.9,87.84,60.03,82.48,front
149.12,87.87,60.32,93.93,front
149.48,88.43,61.23,78.86,front
149.11,90.78,58.43,79.68,front
143.68,90.52,59.57,82.25,front
132.04,92.28,58.89,97.77,front
142.63,91.46,60.37,84.75,front
131.92,83.28,59.72,100.69,front
194.96,94.93,59.43,52.87,front
194.74,95.49,58.82,53.6,front
134.9,95.52,58.75,51.15,front
143.7,95.57,119.41,51.83,front
141.64,96.13,118.2,48.93,front
129.86,97.24,118.22,68.29,front
126.19,99.74,119.22,63.39,front
133.3,60.74,113.56,70.11,front
135.41,100.5,112.85,69.99,front
133.82,101.17,113.56,66.59,front
132.82,102.87,114.94,68.78,front
135.12,82.67,111.4,67.25,front
132.41,102.88,109.77,72.1,front
126.21,103.24,109.36,53.04,front
129.51,104.57,111.35,71.08,front
125.05,106.08,114.02,65.43,front
130.85,109.91,106.95,49.76,front
129.98,109.29,107.37,70.57,front
129.13,108,106.88,72.44,front
122.91,107.56,104.74,48.67,front
124.73,76.28,104.3,48.4,front
123.18,110.21,98.65,63.29,front
124.61,111.79,106.78,66.15,front
121.91,111.86,100.03,44.1,front
120.33,59.33,98.94,41.97,front
109.87,113.93,94.77,66.57,front
118.83,111.62,93.21,69.63,front
118.64,114.9,92.38,48.86,front
114.73,89.52,91.27,65.25,front
142.39,119.7,90.51,73.92,front
116.93,121.55,90.73,74.72,front
117.91,55.71,91.15,69.67,front
156.6,123.23,87.07,67.81,front
117.83,123.79,86.94,67.01,front
109.38,123.85,86.16,47.09,front
108.51,78.45,86.87,44.88,front
107.44,125.58,84.75,36.38,front
139.64,128.37,84.22,42.96,front
138.35,129.66,83.38,39.34,front
116.16,129.35,83.2,44.08,front
104.16,92.8,84.03,44.69,front
134.91,131.78,82.48,36.98,front
121.01,91.95,89.35,43.08,front
106.05,63.68,90.64,41.12,front
104.99,133.42,89.06,41.96,front
102.15,127.08,87.14,46,front
130.93,132.62,82.59,41.11,front
129.66,117.15,78.81,39.41,front
128.4,133.65,76.16,41.96,front
100.84,136.39,77.01,62.61,front
120.8,77.96,76.67,39.93,front
121.55,138.28,76.74,32.2,front
110.42,139.64,75.67,39.51,front
124.02,140.15,81.7,42.91,front
136.78,98.86,82.67,29.38,front
135.32,142.29,79.75,29.51,front
135.71,144.77,78.13,62.46,front
119.41,143.57,76.57,30.67,front
118.47,82.48,77.08,904.25,front
114.67,110.02,75.21,904.09,front
79.31,68.56,73.03,904.18,front
108.22,109.26,72.16,20.2,front
76.99,151.93,70.75,17.83,left
91.46,153.19,69.29,21.61,front
108.41,153.88,69.16,171.02,front
73.59,85.14,69.24,134.57,front
71.03,155.36,67.35,128.11,front
56.12,155.41,67.08,127.14,front
60.45,156.67,66.38,129.4,front
61.15,159.46,65.28,120.9,front
55.3,160.33,66.11,125.22,front
51.68,160.06,64.94,74.63,front
48.11,66.83,63.26,49.96,front
46.1,161.18,64.11,43.45,front
57.02,163.13,50.61,42.87,front
42.67,163.88,5.56,11.05,back
0.75,0.83,0.82,0.46,stop
45.1,165.78,4.9,10.13,back
40.75,165.82,5.05,11.73,back
41.87,167.48,5.24,11.68,back
45.24,167.26,5.56,13.16,back
47.5,168.06,6.05,13.4,back
47.19,167.21,6.32,13.75,back
12.9,164.88,6.48,14.59,back
11.76,165.67,7.33,15.37,back
12.05,114.94,7.63,14.6,back
12.04,163.93,8.67,14.62,back
12.7,164.46,39.08,3.64,left
13.84,82.31,45.29,15.59,left
45.31,165.31,8.64,12.97,back
41.24,120.87,6.85,16.44,back
41.84,162.49,5.2,16.9,back
47.62,163.05,4.1,17.37,back
46.89,163.25,3.88,16.88,back
39.46,4.45,3.98,17.03,stop
46.33,346.14,3.55,19.11,back
43.69,3.32,2.87,17.73,stop
43.95,3.09,3.52,17.17,stop
43.38,2.57,3.49,17.05,stop
41.07,2.64,2.96,16.85,stop
41.91,2.64,3.45,16.46,stop
43.96,2.53,3.71,16.54,stop
43.16,2.96,3.45,16.69,stop
42.16,3.06,3.6,16.73,stop
40.95,3.04,3.52,16.69,stop
42.6,3.11,3.83,16.23,stop
42.89,2.81,3.25,16.61,stop
40.38,2.77,3.38,16.47,stop
42.25,2.84,3.33,16.47,stop
39.81,2.98,3.52,16.61,stop
45.48,3.54,3.4,16.92,stop
42.79,3.18,3.83,16.69,stop
43.15,3.33,3.4,17.17,stop
45.58,3.42,3.33,16.95,stop
45.68,3.62,3.74,17.09,stop
46.6,3.62,3.67,16.23,stop
33.59,3.67,3.25,17.48,stop
44.08,4.27,3.2,16.69,stop
43.44,4.45,3.6,15.83,stop
43.93,4.1,3.45,14.6,stop
30.41,4.61,4.32,14.54,stop
46.38,4.47,4.1,14.6,stop
45.61,4.83,3.81,14.91,stop
41.74,4.32,3.83,14.91,stop
41.45,4.69,3.28,15.39,stop
42.33,4.25,4.25,14.62,stop
42.36,4.4,3.03,15.13,stop
41.82,4.45,3.94,15.13,stop
42.98,4.47,3.28,15.37,stop
43.37,4.34,3.28,15.32,stop
41.45,4.25,3.28,15.32,stop
51.02,4.42,3.2,15.39,stop
42.08,4.62,3.67,15.06,stop
45.65,4.81,3.6,14.76,stop
45.19,4.35,3.23,15.61,stop
44.12,4.85,3.13,15.54,stop
44.54,4.49,3.23,15.61,stop
44.23,4.59,3.23,15.61,stop
48.52,4.52,3.28,15.54,stop
42.11,4.74,3.33,16.3,stop
42.38,4.78,3.67,14.76,stop
41.82,4.27,4.2,15.1,stop
40.02,4.68,3.83,14.67,stop
40.73,4.32,4.66,13.84,stop
37.81,4.3,3.88,15.05,stop
40.31,4.59,3.77,14.76,stop
38.81,4.54,3.88,14.84,stop
44.34,4.66,4.32,15.39,stop
43.38,4.52,4.32,15.13,stop
37.74,4.34,4.25,15.23,stop
43.47,4.61,4.25,15.3,stop
40.6,4.68,4.25,14.98,stop
43.37,4.32,4.25,14.98,stop
42.23,4.32,4.25,15.37,stop
42.09,4.32,4.17,15.39,stop
43.67,4.76,4.25,15.3,stop
43.47,4.4,4.9,14.6,stop
40.12,4.59,4.62,14.98,stop
42.76,4.61,4.11,15.39,stop
43.37,4.52,3.88,15.76,stop
42.25,4.62,4.68,14.84,stop
43.04,4.68,4.32,15.69,stop
44.69,4.66,4.3,15.54,stop
42.67,4.59,4.61,14.84,stop
40.66,4.47,4.68,15.23,stop
43.04,4.59,4.59,15.32,stop
47.23,4.66,4.68,15.23,stop
41.75,4.52,4.3,15.23,stop
42.14,4.56,4.32,15.76,stop
46.31,4.27,5.39,14.84,stop
42.52,4.13,4.74,15.32,stop
49.96,4.23,4.56,16.39,stop
41.45,4.18,5.02,14.54,stop
44.46,4.49,5.47,14.62,stop
45.9,4.18,4.2,15.67,stop
42.3,4.42,4.3,14.98,stop
42.33,4.13,4.32,15.76,stop
44.23,4.2,4.68,15.1,stop
45.24,4.2,4.68,15.32,stop
44.03,4.61,4.32,15.84,stop
42.6,4.05,4.3,15.54,stop
38.95,4.17,4.69,15.45,stop
38.83,4.17,4.69,15.45,stop
39.7,4.06,4.69,15.52,stop
45.95,4.03,5.1,15.45,stop
39.37,3.91,4.74,15.45,stop
43.96,4.05,5.12,14.31,stop
43.72,4.11,4.32,15.16,stop
47.82,4.06,3.89,16.54,stop
39.44,4.13,3.89,16.63,stop
39.9,4.13,3.88,16.25,stop
39.05,4.47,3.94,16.13,stop
40.02,4.42,4.35,15.76,stop
40.36,4.13,3.89,16.17,stop
41.51,4.05,3.98,15.78,stop
39.93,4.17,3.89,15.39,stop
39.64,4.1,4.35,14.6,stop
39.83,4.05,4.78,14.91,stop
40.94,4.03,3.98,15.84,stop
42.76,4.06,4.35,15.32,stop
42.79,4.1,3.98,16.23,stop
46.24,4.11,4.32,16.32,stop
44.51,4.05,4.05,17.7,stop
42.76,4,4.78,15.32,stop
39.7,4.3,3.98,15.84,stop
39.54,4.32,3.98,15.83,stop
41.72,4.18,4.05,15.61,stop
39.73,4.18,3.98,14.84,stop
43.08,4.25,3.94,15.61,stop
41.55,4.32,3.94,15.62,stop
40.61,4.39,4.74,14.6,stop
42.18,4.85,4.27,14.98,stop
43.4,4.35,4.35,14.82,stop
44.51,4.49,3.89,15.3,stop
42.89,4.59,3.98,14.84,stop
42.87,4.61,4.69,14.38,stop
45.44,4.3,4.81,14.06,stop
44.29,4.4,4.42,14.69,stop
48.37,4.27,4.34,14.76,stop
49.05,4.69,4.25,14.69,stop
40.41,4.23,4.32,14.6,stop
41.96,4.13,4.78,13.75,stop
38.34,4.39,4.47,14.38,stop
43.11,4.59,5.39,13.45,stop
40.05,4.06,32.59,16.32,left
37.62,4,5.61,13.69,stop
38.66,4.3,41.09,15.69,left
39.22,4.2,4.17,14.2,stop
39.58,4.17,6.09,12.44,stop
39.47,4.3,3.94,14.62,stop
44.18,4.35,3.88,14.31,stop
39.58,4.03,3.52,14.69,stop
39.81,4.06,3.4,14.6,stop
39.47,3.98,3.55,14.54,stop
40.19,4.05,3.89,14.91,stop
38.66,4.3,4.47,14.91,stop
38.66,4.32,4.59,13.82,stop
37.38,4.3,7.74,14.38,stop
34.73,3.81,7.89,14.09,stop
41,3.83,7.6,13.82,stop
42.4,3.83,7.91,10.27,stop
35.97,3.89,6.77,12.53,stop
32.56,4.32,6.77,10.81,stop
19.31,3.84,7.67,10.2,stop
16.83,4.11,8.38,8.74,stop
18.51,3.91,42.72,35.58,left
22.54,3.74,61.81,42.87,front
18.45,3.81,8.16,10.01,stop
17.32,3.67,7.62,9.2,stop
16.68,4.1,49.67,30.01,left
16.54,3.71,8.19,29.95,right
16.34,3.25,7.46,33.73,right
16.34,3.18,11.1,40.6,right
16.32,3.69,8.28,26.16,right
16.76,3.26,9.98,32.01,right
17.1,3.89,49.18,25.52,left
17.75,3.91,46.9,9.16,left
19.04,3.69,44.23,9.27,left
18.75,3.74,47.79,9.4,left
17.46,3.76,51.54,9.66,left
17.8,3.59,50.81,10.18,left
17.19,3.38,13.63,10.78,stop
16.56,3.03,9.06,39.41,right
16.32,2.92,10.74,45.53,right
16.01,3.42,10.63,36.69,right
15.83,3.42,11.14,12.84,stop
16.08,3.54,11.12,4.88,stop
17.41,3.55,45.95,9.98,left
14.81,3.54,46.38,9.25,left
14.09,3.77,58.5,9.71,left
13.82,3.81,46.8,9.23,left
14.94,3.69,41.55,9.32,left
13.28,4.03,49.73,8.98,left
14.71,4.17,49.93,9.78,left
13.52,4.39,58.02,9.76,left
11.95,4.56,50.05,9.59,left
14.09,4.88,7.16,10.12,stop
13.87,5.73,5.13,9.66,stop
14.48,5.61,5.05,9.74,stop
14.52,5.63,4.96,9.81,stop
11.53,5.59,5.19,9.81,stop
10.42,5.54,4.91,9.52,stop
7.48,5.53,4.96,9.18,stop
7.19,5.66,4.78,8.52,stop
6.73,6.04,4.47,21.66,right
6.6,5.78,4.4,8.69,stop
6.49,6.41,4.47,7.82,stop
6.49,6.73,4.9,7.26,stop
6.89,7.06,5.27,10.52,stop
6.48,7.4,5.54,6.55,stop
5.19,7.45,5.7,17.02,stop
5.1,7.63,7.6,9.27,stop
4.98,7.51,6.95,24.96,right
4.88,7.67,6.14,6.19,stop
5.02,7.91,7.33,25.04,right
4.42,7.67,7.06,23.46,right
4.76,7.6,7.21,30.24,right
4.45,7.55,6.14,25.45,right
4.49,7.24,6.26,24.89,right
4.27,7.17,6.46,31.08,right
5.07,7.21,6.1,17.19,stop
5.02,6.89,5.32,32.32,right
5.1,6.68,4.68,18.17,stop
4.83,6.8,3.84,17.26,stop
5.37,6.99,3.71,32.03,right
4.81,7.12,3.77,16.54,stop
5.47,7.46,4.2,29.09,right
5.56,7.6,4.17,24.45,right
6.55,7.99,4.81,7.68,stop
6.44,7.92,4.56,7.19,stop
6.61,7.67,4.69,7.09,stop
6.38,7.55,5.17,7.11,stop
6.32,7.75,4.69,6.73,stop
6.56,7.4,4.81,6.56,stop
6.66,7.06,4.81,6.63,stop
6.56,7.19,4.81,6.63,stop
6.66,7.12,5.24,6.19,stop
6.7,7.16,4.74,6.19,stop
6.24,6.8,5.24,6.09,stop
6.7,6.66,4.85,6.17,stop
6.61,7.04,4.85,6.48,stop
6.32,6.6,4.83,6.1,stop
6.32,7.04,4.76,6.19,stop
6.21,6.56,4.85,6.48,stop
6.32,6.95,4.85,6.19,stop
6.24,7.04,4.85,6.48,stop
6.32,6.95,4.9,6.56,stop
6.32,7.04,4.81,6.49,stop
6.24,7.28,4.9,6.41,stop
6.39,7.4,4.81,6.49,stop
6.31,7.75,5.34,6.39,stop
6.39,7.67,5.32,6.12,stop
6.27,7.8,5.24,6.48,stop
6.38,7.74,4.96,6.31,stop
6.39,7.45,4.85,6.41,stop
6.31,7.41,4.95,6.31,stop
6.39,7.33,4.96,6.41,stop
6.24,7.41,5.24,6.32,stop
6.31,7.34,4.95,6.24,stop
6.32,7.45,4.88,6.34,stop
6.24,7.45,4.96,6.26,stop
6.34,7.7,4.96,6.34,stop
6.24,7.38,5.24,6.32,stop
6.32,7.28,4.9,6.26,stop
6.32,7.33,4.81,6.41,stop
6.24,7.31,4.9,6.32,stop
6.39,7.24,4.9,6.41,stop
6.27,7.7,4.96,6.31,stop
6.38,7.26,5.02,6.32,stop
6.39,7.45,4.91,6.41,stop
6.27,7.06,5.02,6.32,stop
6.39,7.11,5.02,6.41,stop
6.27,7.19,5.02,6.32,stop
6.38,7.06,5.02,6.41,stop
6.39,7.51,4.91,6.41,stop
6.27,7.02,5.02,6.32,stop
6.39,6.99,5.02,6.34,stop
6.27,7.11,5.03,6.24,stop
6.38,7.09,5.02,5.95,stop
6.38,7.16,4.91,5.95,stop
5.9,7.06,5.02,5.76,stop
6.02,7.06,5.02,5.88,stop
5.92,7.11,5.02,6.02,stop
6.32,7.06,5.02,5.95,stop
5.92,7.16,4.9,5.49,stop
6.27,7.06,5.02,5.54,stop
6.17,7.53,4.91,5.12,stop
6.09,7.6,5.02,5.24,stop
6.17,7.51,5.37,5.25,stop
6.09,7.6,5.27,5.25,stop
6.1,7.51,4.96,5.17,stop
6.05,7.6,4.85,5.27,stop
5.56,7.6,5.27,5.17,stop
5.63,7.51,4.9,4.71,stop
5.47,7.6,5.19,4.96,stop
5.59,7.48,4.9,4.78,stop
5.59,7.63,4.81,4.71,stop
5.42,8.04,4.85,4.17,stop
5.78,7.91,5.17,4.23,stop
5.73,7.68,5.12,4.25,stop
5.53,8.02,4.9,4.17,stop
5.53,7.68,4.85,4.56,stop
5.47,8.04,4.9,4.17,stop
5.53,7.67,4.83,4.62,stop
5.42,7.75,4.83,4.25,stop
5.83,7.63,4.85,4.56,stop
5.85,7.75,4.81,4.56,stop
5.75,7.63,4.9,4.45,stop
5.78,7.67,4.95,4.03,stop
5.75,7.8,4.96,4.1,stop
5.83,8.18,4.96,4.06,stop
5.83,8.89,4.88,4.81,stop
5.75,9.71,4.96,3.91,stop
5.85,9.71,4.91,4.03,stop
5.41,10.52,5.02,3.94,stop
5.53,9.83,5.02,3.69,stop
5.78,35.38,5.02,3.62,back
5.24,31.37,4.78,3.33,back
5.46,11.1,4.91,3.18,stop
5.32,10.88,5.17,2.92,stop
5.39,11.17,5.54,2.92,stop
5.2,10.9,5.54,2.87,stop
4.81,32.03,5.25,3.18,back
5.07,10.63,4.91,2.92,stop
4.74,10.52,4.9,2.62,stop
4.88,9.71,5.24,2.84,stop
5.32,10.47,4.96,2.91,stop
5.13,9.83,4.9,3.4,stop
4.83,9.96,4.85,3.4,stop
5.19,9.91,4.85,3.38,stop
4.88,10.01,4.76,3.4,stop
4.76,9.95,4.9,3.28,stop
4.88,9.91,4.9,3.4,stop
4.76,10.47,4.9,3.4,stop
4.88,9.98,4.95,3.4,stop
4.88,10.06,4.85,3.4,stop
4.78,9.98,4.59,3.32,stop
4.85,10.4,4.49,3.33,stop
5.1,11.17,4.95,3.23,stop
5.19,11.54,4.9,2.92,stop
5.2,10.52,4.96,2.87,stop
5.12,10.81,4.56,2.84,stop
5.47,11.25,4.85,2.92,stop
4.83,10.78,5.27,2.84,stop
4.88,9.96,4.76,2.87,stop
4.71,10.1,4.78,3.25,stop
5.07,9.62,5.05,2.92,stop
5.02,10.06,4.9,3.25,stop
4.42,9.98,4.52,3.16,stop
4.49,10.81,4.69,3.33,stop
4.35,10.56,4.62,2.92,stop
4.69,10.59,4.13,3.32,stop
4.66,10.34,4.47,3.4,stop
4.66,10.69,4.35,3.4,stop
4.59,10.81,4.2,3.47,stop
4.56,10.37,4.25,2.98,stop
4.68,10.81,3.89,3.49,stop
4.56,10.49,3.94,3.49,stop
4.66,10.42,3.91,3.47,stop
4.71,10.56,3.88,3.49,stop
4.69,10.1,4.32,3.38,stop
4.69,9.71,4.27,3.06,stop
4.61,9.81,4.35,3.09,stop
4.71,9.69,3.98,3.09,stop
4.71,10.18,3.98,3.09,stop
4.69,10.06,3.98,3.38,stop
4.71,10.18,3.89,3.47,stop
4.62,10.1,3.98,3.38,stop
4.71,10.06,3.98,3.4,stop
4.61,10.18,3.98,3.49,stop
4.71,10.1,3.98,3.06,stop
4.71,10.18,3.89,3.09,stop
4.71,10.1,3.98,2.98,stop
4.71,9.71,4.27,3.09,stop
4.62,9.71,4.35,3.09,stop
4.71,10.06,4.35,3.09,stop
4.71,9.81,4.35,3.06,stop
4.69,10.1,4.35,3.04,stop
4.71,10.23,4.27,3.09,stop
4.62,10.13,4.4,3.38,stop
4.71,10.13,4.32,3.47,stop
4.61,10.23,4.05,3.49,stop
4.71,10.54,4.03,3.47,stop
4.39,10.25,3.94,3.49,stop
4.69,10.49,4.03,3.35,stop
4.39,10.52,3.94,3.49,stop
4.61,10.49,4.05,3.38,stop
4.71,10.52,4.05,3.49,stop
4.62,10.63,4.03,3.49,stop
4.71,10.52,4.05,3.47,stop
4.69,10.61,3.94,3.49,stop
4.69,10.13,4.05,3.38,stop
4.69,10.54,4.32,3.49,stop
4.3,10.25,4.4,3.47,stop
4.39,10.12,4.47,3.47,stop
4.39,9.88,4.47,3.49,stop
4.35,10.17,4.45,3.38,stop
4.39,10.23,4.42,3.47,stop
4.3,10.13,4.54,3.35,stop
4.42,10.13,4.47,3.49,stop
4.34,10.23,4.59,3.47,stop
4.45,10.12,4.56,3.49,stop
4.42,10.63,4.56,3.49,stop
4.42,10.13,4.56,3.38,stop
4.45,10.12,4.47,3.49,stop
4.35,10.13,4.59,3.35,stop
4.42,10.17,4.56,3.11,stop
4.32,10.25,4.59,3.49,stop
4.45,10.13,4.56,3.47,stop
4.45,10.23,4.47,3.47,stop
4.45,10.17,4.56,3.38,stop
4.42,10.13,4.47,3.49,stop
4.34,10.23,4.59,3.47,stop
4.45,10.17,4.59,3.49,stop
4.42,10.23,4.56,3.47,stop
4.42,10.13,4.56,3.47,stop
4.45,10.23,4.47,3.49,stop
4.34,10.52,4.59,3.06,stop
4.42,10.49,4.11,3.55,stop
4.34,10.18,4.2,3.16,stop
4.45,10.1,4.2,3.18,stop
4.45,10.18,4.2,3.16,stop
4.42,10.06,4.2,3.06,stop
4.45,10.52,4.17,3.16,stop
4.34,10.52,4.68,3.06,stop
4.49,10.13,4.71,3.18,stop
4.4,10.25,4.81,3.18,stop
4.95,10.13,4.78,3.16,stop
4.95,10.23,4.69,3.18,stop
4.88,10.49,4.78,3.06,stop
4.88,10.52,4.69,3.16,stop
4.76,10.49,4.42,3.06,stop
4.88,10.52,4.4,3.55,stop
4.78,10.63,4.81,3.18,stop
4.88,10.54,4.78,3.16,stop
4.95,10.23,4.69,3.16,stop
4.83,10.12,4.78,3.09,stop
4.91,10.17,4.62,3.16,stop
4.45,10.25,4.74,3.16,stop
4.91,10.52,4.35,3.16,stop
4.91,10.23,4.71,3.18,stop
4.96,10.17,4.35,3.16,stop
4.98,10.23,4.27,3.18,stop
4.9,10.52,4.74,3.06,stop
5.03,10.54,4.2,3.25,stop
4.95,10.63,4.3,2.87,stop
5.07,10.13,4.25,3.25,stop
4.76,10.25,4.18,3.64,stop
4.81,10.17,3.89,3.23,stop
4.81,10.52,4.17,3.33,stop
4.71,10.52,4.3,3.23,stop
4.81,10.13,4.32,3.33,stop
4.71,10.25,4.3,3.32,stop
4.81,10.13,4.32,3.32,stop
4.83,10.25,4.2,3.32,stop
4.71,10.13,4.32,3.23,stop
4.85,10.13,3.89,3.33,stop
5.25,9.76,3.98,3.32,stop
5.37,10.13,3.98,3.69,stop
5.3,10.23,4.42,3.71,stop
4.95,10.13,4.05,3.25,stop
5.3,10.23,4.32,3.33,stop
5.27,9.76,4.35,3.62,stop
5.37,10.17,4.32,3.69,stop
5.19,10.23,4.42,3.69,stop
5.3,10.13,4.4,3.69,stop
5.3,10.23,4.42,3.71,stop
5.34,10.13,4.4,3.62,stop
5.3,10.17,3.94,3.71,stop
5.2,10.13,4.03,3.32,stop
5.3,10.13,4.05,3.71,stop
5.27,9.84,4.42,3.69,stop
5.3,9.76,4.05,3.71,stop
5.3,10.23,3.94,3.32,stop
5.2,10.17,4.03,3.23,stop
5.32,10.17,3.94,3.32,stop
5.2,10.23,4.05,3.71,stop
5.32,10.13,4.05,3.32,stop
5.32,10.25,4.05,3.33,stop
5.3,10.13,4.03,3.23,stop
5.32,10.25,3.94,3.33,stop
5.2,10.13,4.03,3.25,stop
5.32,10.13,4.03,3.71,stop
5.2,10.23,4.4,3.71,stop
5.3,10.13,4.03,3.33,stop
5.3,10.23,3.96,3.33,stop
5.3,10.13,4.03,3.62,stop
5.3,10.13,3.94,3.32,stop
5.2,10.13,4.05,3.32,stop
5.3,10.13,4.05,3.32,stop
5.2,10.25,4.42,3.71,stop
5.3,9.76,4.4,3.69,stop
5.32,10.23,3.94,3.32,stop
4.83,10.13,4.03,3.23,stop
4.95,10.13,3.94,3.32,stop
4.83,10.25,4.03,3.71,stop
4.91,10.13,4.03,3.32,stop
4.91,10.23,4.05,3.32,stop
4.91,10.13,4.03,3.23,stop
4.91,10.23,3.94,3.32,stop
4.83,10.13,4.05,3.2,stop
4.95,10.12,4.03,3.71,stop
4.81,10.25,4.05,3.33,stop
4.91,10.13,4.05,3.32,stop
4.91,10.23,3.94,3.32,stop
4.91,10.13,4.05,3.23,stop
5.32,10.12,4.32,3.71,stop
5.25,10.13,4.05,3.6,stop
5.3,10.13,4.4,3.69,stop
5.25,10.25,4.42,3.71,stop
5.34,10.13,4.05,3.71,stop
5.37,10.23,3.94,3.71,stop
5.27,10.13,4.03,3.62,stop
5.37,10.13,3.94,3.69,stop
5.25,10.13,4.05,3.71,stop
5.34,10.13,4.03,3.69,stop
5.34,9.88,4.05,3.71,stop
5.37,10.17,4.05,3.62,stop
5.37,10.23,4.32,3.69,stop
5.25,10.17,4.03,3.6,stop
5.34,10.13,4.03,3.71,stop
5.25,10.23,4.42,3.71,stop
5.37,10.13,4.47,3.71,stop
5.37,10.23,4.47,3.71,stop
5.34,10.17,4.45,3.62,stop
5.37,10.13,4.39,3.69,stop
5.25,10.13,4.1,3.6,stop
5.41,10.12,4.1,3.69,stop
5.3,10.23,4.1,3.69,stop
5.41,10.13,4.1,3.69,stop
5.41,10.25,4,3.71,stop
5.32,9.76,4.1,3.62,stop
5.41,10.13,4.35,3.71,stop
5.32,10.18,4.05,3.81,stop
5.41,10.13,4.03,3.77,stop
5.47,9.88,4,3.77,stop
5.46,10.13,3.94,3.38,stop
5.47,10.23,3.77,3.55,stop
5.03,10.13,3.88,3.47,stop
5.13,10.13,3.83,3.55,stop
5.05,10.23,3.83,3.62,stop
5.13,10.17,3.83,3.62,stop
5.13,10.23,3.74,3.62,stop
5.05,10.13,3.83,3.54,stop
5.13,10.13,3.71,3.64,stop
5.05,10.13,3.83,3.62,stop
5.13,10.52,3.83,3.62,stop
5.05,10.63,3.83,3.62,stop
5.12,10.52,3.83,3.62,stop
5.53,10.23,3.77,3.62,stop
5.1,10.13,3.89,3.52,stop
5.2,10.13,3.83,3.62,stop
5.1,10.25,4.35,3.64,stop
5.19,10.13,4.05,3.64,stop
5.25,10.25,4.1,3.62,stop
5.24,10.13,4.1,3.98,stop
5.25,9.84,4,4.1,stop
5.2,9.78,4.1,4.06,stop
5.73,9.76,4.1,3.84,stop
5.66,10.25,4.1,3.96,stop
5.68,10.13,4.13,3.94,stop
5.3,10.23,4,3.94,stop
5.2,10.56,4.1,3.91,stop
5.25,10.2,4,3.64,stop
5.42,10.56,4.4,3.94,stop
5.37,10.59,4.4,3.94,stop
4.91,10.3,4.35,3.96,stop
5.3,10.2,4.32,3.94,stop
5.32,10.3,4.23,4.03,stop
5.7,9.83,4.35,4,stop
5.2,10.18,4.03,4.18,stop
5.68,10.3,4.13,4.25,stop
6.04,10.2,4.25,4.71,stop
5.95,10.3,4.25,4.78,stop
5.98,10.59,4.13,4.76,stop
6.39,10.66,4.54,4.85,stop
6.34,10.18,4.85,4.78,stop
6.49,10.56,4.27,4.88,stop
5.9,10.68,4.69,4.78,stop
5.95,10.59,4.42,4.88,stop
5.95,10.68,4.85,4.88,stop
6.17,10.59,4.78,4.1,stop
6.27,10.56,4.39,4.88,stop
5.85,10.97,4.4,4.76,stop
5.98,10.52,4.69,4.88,stop
5.95,10.66,4.35,4.88,stop
6.89,10.13,4.25,4.88,stop
6.48,10.56,4.62,4.88,stop
5.97,11.19,4.47,4.69,stop
5.95,10.78,4.05,4.81,stop
6.12,11.24,4.54,4.69,stop
6.24,10.83,4.52,4.78,stop
6.27,12.12,4.52,4.69,stop
6.27,10.46,4.52,4.78,stop
6.27,10.54,4.42,4.81,stop
6.1,10.1,4.59,4.62,stop
6.05,10.06,4.42,3.94,stop
5.47,10.56,4.52,3.94,stop
5.88,10.47,4.52,4.78,stop
5.9,10.56,4.47,4.78,stop
5.81,10.47,4.47,4.69,stop
5.9,10.46,4.32,4.88,stop
5.47,10.06,4.35,4.76,stop
5.56,10.47,4.35,4.95,stop
5.46,10.54,4.35,4.88,stop
5.9,10.9,4.3,4.96,stop
5.85,10.54,4.1,4.88,stop
5.59,10.47,4.1,4.78,stop
5.63,10.47,3.94,4.88,stop
5.17,10.56,4.1,4.76,stop
5.25,10.83,4.47,4.88,stop
5.25,10.56,4.45,4.88,stop
5.24,10.85,4.05,4.85,stop
5.25,10.95,3.94,4.95,stop
5.54,11.27,4.4,4.62,stop
5.19,11.27,4.25,4.71,stop
5.42,11.25,4.32,4.69,stop
5.78,10.83,4.2,4.81,stop
5.75,10.95,4.2,5.19,stop
5.63,10.47,4.13,5.02,stop
5.3,10.47,3.67,5.1,stop
5.2,10.47,3.76,5.02,stop
4.85,10.85,4.13,4.71,stop
5.1,10.95,3.71,4.71,stop
5.19,10.9,4.1,4.71,stop
5.19,11.37,3.64,4.71,stop
5.1,11.27,4.05,5.02,stop
5.13,11.27,3.89,5.1,stop
5.37,11.63,3.98,5.1,stop
5.41,10.85,3.88,5.49,stop
4.91,10.56,3.84,5.49,stop
4.91,11.27,3.83,5.49,stop
